,1,2268318,2520377,pv,1511544070
6230,1000274,3038154,149192,pv,1512316010
6231,1000274,3191591,2520377,pv,1512316132
6232,1000274,5153698,1320293,pv,1512316305
6233,1000282,2761822,888921,pv,1511594243
6234,1000282,753960,888921,pv,1511601719
6235,1000282,5151669,2777825,pv,1511658941
6236,1000282,4460231,2777825,pv,1511658975
6237,1000282,1605122,2777825,pv,1511659005
6238,1000282,1244831,2777825,pv,1511659032
6239,1000282,4317894,2777825,pv,1511659042
6240,1000282,5149796,2777825,pv,1511659052
6241,1000282,1605122,2777825,pv,1511659067
6242,1000282,3358390,2777825,pv,1511659146
6243,1000282,5022617,2777825,pv,1511659171
6244,1000282,4587364,2777825,pv,1511659288
6245,1000282,388152,2777825,pv,1511659313
6246,1000282,2404283,2777825,pv,1511659335
6247,1000282,1392272,3898483,pv,1511682129
6248,1000282,3990352,3898483,pv,1511682179
6249,1000282,3528469,3898483,pv,1511682191
6250,1000282,2307541,3898483,pv,1511682288
6251,1000282,4180042,3898483,pv,1511682348
6252,1000282,223977,3898483,pv,1511682379
6253,1000282,4694432,3898483,pv,1511682391
6254,1000282,508493,3898483,pv,1511682404
6255,1000282,14434,3898483,pv,1511682443
6256,1000282,4161804,3898483,pv,1511682454
6257,1000282,2865666,3898483,pv,1511682485
6258,1000282,3098454,3898483,pv,1511682527
6259,1000282,1915496,3898483,pv,1511682569
6260,1000282,2705937,3898483,pv,1511682584
6261,1000282,4335053,3898483,fav,1511682974
6262,1000282,1722826,3898483,fav,1511715107
6263,1000282,3840484,3898483,pv,1511715457
6264,1000282,3303380,2777825,buy,1511748479
6265,1000282,3511577,1572948,pv,1511748891
6266,1000282,1722826,3898483,pv,1511772472
6267,1000282,2136783,1506939,pv,1511774015
6268,1000282,3546140,846990,pv,1511784232
6269,1000282,1722826,3898483,pv,1511877600
6270,1000282,3098454,3898483,pv,1511877687
6271,1000282,1722826,3898483,pv,1511881552
6272,1000282,115171,1807416,pv,1511926957
6273,1000282,1722826,3898483,pv,1511927096
6274,1000282,987697,4789432,pv,1511945981
6275,1000282,2802237,3898483,pv,1512226379
6276,1000282,2437039,3898483,pv,1512226393
6277,1000282,4694432,3898483,pv,1512226535
6278,1000282,145611,3898483,pv,1512227055
6279,1000282,2437039,3898483,pv,1512227130
6280,1000282,4165995,3898483,pv,1512227161
6281,1000282,2437039,3898483,pv,1512249807
6282,1000282,145611,3898483,pv,1512249851
6283,1000282,598133,3898483,pv,1512251412
6284,1000282,1722826,3898483,pv,1512252731
6285,1000282,1505497,3898483,pv,1512252862
6286,1000282,4142877,3898483,pv,1512252906
6287,1000282,2842675,3898483,pv,1512252999
6288,1000283,4970571,4145813,pv,1511681761
6289,1000283,3263745,982926,cart,1511705117
6290,1000283,4795757,982926,pv,1511705505
6291,1000283,3263745,982926,buy,1511756717
6292,1000283,3578429,982926,pv,1511757021
6293,1000283,4076023,4145813,cart,1511757086
6294,1000283,3263745,982926,pv,1511757270
6295,1000283,3646566,2733371,pv,1511759412
6296,1000283,949862,2733371,pv,1511759453
6297,1000283,5025583,883960,pv,1511759494
6298,1000283,4801958,2548944,pv,1511759513
6299,1000283,2512167,2733371,pv,1511759543
6300,1000283,775647,2733371,pv,1511759816
6301,1000283,2628900,4391390,pv,1511759942
6302,1000283,1742746,2733371,pv,1511760012
6303,1000283,1230918,3158249,pv,1511768904
6304,1000283,3263745,982926,pv,1511769262
6305,1000283,949862,2733371,pv,1511784674
6306,1000283,4703339,72526,pv,1511790992
6307,1000283,3043620,1354236,pv,1511791051
6308,1000283,1419997,5028097,pv,1511791057
6309,1000283,1296596,1354236,pv,1511791091
6310,1000283,4834601,3886822,pv,1511791591
6311,1000283,3539243,2786309,pv,1511791663
6312,1000283,4929991,3323163,pv,1511845778
6313,1000283,3825592,4145813,pv,1511846009
6314,1000283,4995467,4244487,pv,1511846055
6315,1000283,4816581,4181361,pv,1511877093
6316,1000283,2130565,3672513,pv,1512016668
6317,1000283,1734324,3672513,pv,1512016710
6318,1000283,1133901,583014,pv,1512017049
6319,1000283,847818,1973012,pv,1512017270
6320,1000283,1819353,2495340,pv,1512017504
6321,1000283,1535294,3848953,pv,1512017631
6322,1000283,2326740,1320293,pv,1512017665
6323,1000283,5144773,737184,pv,1512017723
6324,1000283,2326740,1320293,pv,1512017727
6325,1000283,3547582,737184,pv,1512017757
6326,1000283,2326740,1320293,pv,1512017787
6327,1000283,3967770,3672513,pv,1512017874
6328,1000283,290853,4218149,pv,1512018711
6329,1000283,467304,2530695,pv,1512018824
6330,1000283,865059,570735,pv,1512204701
6331,1000283,2575472,154040,pv,1512204752
6332,1000283,2203845,3299155,pv,1512301833
6333,1000291,2275944,4284875,pv,1511678675
6334,1000291,4374690,2495340,pv,1511678874
6335,1000291,78064,1343555,pv,1511678945
6336,1000291,2628557,3419760,pv,1511684236
6337,1000291,835920,3419760,pv,1511684391
6338,1000291,2628557,3419760,cart,1511684495
6339,1000291,1869976,152639,cart,1511702952
6340,1000291,3146715,2232467,pv,1511703026
6341,1000291,4010287,4533189,pv,1511734791
6342,1000291,2510718,2241047,pv,1511781918
6343,1000291,2000061,4284875,pv,1511781937
6344,1000291,2352116,4284875,pv,1511782168
6345,1000291,4289553,3624696,pv,1511866634
6346,1000291,238598,1524215,pv,1511866658
6347,1000291,4396957,4284875,pv,1511866872
6348,1000291,5079166,1074254,buy,1511867206
6349,1000291,317534,4303322,pv,1511904180
6350,1000291,3534190,4303322,pv,1511904208
6351,1000291,3775158,4303322,pv,1511904296
6352,1000291,3301043,4303322,pv,1511904340
6353,1000291,3089027,582243,pv,1511904445
6354,1000291,140108,3624696,pv,1511906777
6355,1000291,4145631,3624696,pv,1511906987
6356,1000291,78064,1343555,pv,1511907510
6357,1000291,693461,2495340,pv,1511907636
6358,1000291,4011044,2495340,pv,1511907830
6359,1000291,3203167,2495340,pv,1511950498
6360,1000291,5073957,845650,pv,1511962073
6361,1000291,2078172,845650,pv,1511962258
6362,1000291,3728514,845650,pv,1511962327
6363,1000291,4470386,2411901,pv,1511962617
6364,1000291,5079166,1074254,pv,1512038031
6365,1000291,4859510,4684862,pv,1512038710
6366,1000291,2137445,4684862,pv,1512039020
6367,1000291,2958950,3419760,pv,1512039105
6368,1000291,2137445,4684862,pv,1512039143
6369,1000291,3524200,4684862,pv,1512039238
6370,1000291,2321523,845650,pv,1512039290
6371,1000291,1315997,4684862,buy,1512041017
6372,1000291,3464703,3962843,pv,1512082660
6373,1000291,223502,3962843,cart,1512082737
6374,1000291,1011527,1248986,pv,1512203674
6375,1000291,3398848,1343555,pv,1512203702
6376,1000291,3476776,1343555,pv,1512277456
6377,1000291,4976837,1158475,pv,1512284850
6378,1000291,2435216,4981793,pv,1512290499
6379,1000291,3544532,4978351,pv,1512290576
6380,1000291,3008573,3780321,pv,1512301269
6381,1000291,1866806,4743234,pv,1512301297
6382,1000291,4566339,3286546,pv,1512301312
6383,1000291,2326033,1343555,pv,1512301345
6384,1000291,381348,3780321,pv,1512301353
6385,1000291,4187742,1343555,pv,1512301613
6386,1000291,2154702,1343555,pv,1512301702
6387,1000296,4397690,4022701,pv,1511749706
6388,1000296,3354129,4022701,pv,1511749787
6389,1000296,1552931,4022701,pv,1511749914
6390,1000296,5065875,4022701,pv,1511750037
6391,1000296,4405251,4022701,pv,1511750071
6392,1000296,4863423,4022701,pv,1511750116
6393,1000296,3020919,4022701,pv,1511750232
6394,1000296,3497185,4022701,pv,1511750341
6395,1000296,2404891,4244487,pv,1511750681
6396,1000296,3484923,1647415,pv,1511750789
6397,1000296,2404891,4244487,pv,1511751206
6398,1000296,2248672,4244487,pv,1511751300
6399,1000296,4715332,1297992,pv,1511762102
6400,1000296,1743538,1297992,pv,1511762143
6401,1000296,1844461,2926020,pv,1511849780
6402,1000296,718348,3912910,pv,1512031519
6403,1000296,3143231,3912910,pv,1512031790
6404,1000296,1069608,3912910,pv,1512031835
6405,1000296,1782664,3912910,pv,1512031914
6406,1000296,4560533,3912910,pv,1512032164
6407,1000296,3022779,3738615,pv,1512032310
6408,1000296,470355,2558244,pv,1512033008
6409,1000296,3944171,2558244,pv,1512033027
6410,1000296,2015811,3738615,pv,1512033034
6411,1000296,3944171,2558244,pv,1512033036
6412,1000296,2015811,3738615,pv,1512033050
6413,1000296,3944171,2558244,pv,1512033052
6414,1000296,2351609,3738615,pv,1512033115
6415,1000296,4673114,2558244,pv,1512033436
6416,1000296,1315695,3738615,pv,1512033544
6417,1000296,4619022,2558244,pv,1512033583
6418,1000296,3692804,3738615,pv,1512033662
6419,1000296,2982792,2558244,pv,1512033736
6420,1000296,65104,3738615,pv,1512033784
6421,1000296,4663715,3738615,fav,1512033855
6422,1000296,718348,3912910,pv,1512033923
6423,1000296,1104230,1297992,pv,1512099281
6424,1000296,2596189,1297992,buy,1512100060
6425,1000296,1104230,1297992,pv,1512100573
6426,1000296,4981465,3912910,pv,1512102843
6427,1000296,718348,3912910,pv,1512102964
6428,1000296,1576958,3738615,pv,1512225165
6429,1000296,3692804,3738615,pv,1512225187
6430,1000296,2704131,3738615,pv,1512225218
6431,1000296,4672889,982926,pv,1512225369
6432,1000296,3421766,542584,pv,1512276498
6433,1000296,2865381,1127566,pv,1512276746
6434,1000296,1147995,3171095,pv,1512278078
6435,100030,2494086,965809,pv,1511594918
6436,100030,341797,965809,cart,1511594937
6437,100030,2149396,965809,pv,1511595056
6438,100030,2494086,965809,pv,1511595567
6439,100030,341797,965809,pv,1511595603
6440,100030,4485349,965809,pv,1511595611
6441,100030,2074546,965809,cart,1511595630
6442,100030,3234727,1045172,pv,1511597197
6443,100030,1670283,1045172,pv,1511597228
6444,100030,589847,1045172,pv,1511597274
6445,100030,3447019,1045172,pv,1511597280
6446,100030,1670283,1045172,pv,1511597307
6447,100030,3234727,1045172,pv,1511597317
6448,100030,256063,119741,pv,1511597332
6449,100030,5125366,1051370,pv,1511597438
6450,100030,1484119,1051370,pv,1511597474
6451,100030,529009,1051370,pv,1511597615
6452,100030,1484119,1051370,pv,1511597770
6453,100030,2074546,965809,pv,1511612993
6454,100030,4485349,965809,pv,1511613085
6455,100030,1673495,119741,pv,1511613328
6456,100030,2074546,965809,pv,1511613443
6457,100030,2149396,965809,pv,1511613813
6458,100030,2074546,965809,pv,1511613987
6459,100030,4485349,965809,pv,1511614062
6460,100030,341797,965809,pv,1511614374
6461,100030,2149396,965809,pv,1511614935
6462,100030,2074546,965809,pv,1511614977
6463,100030,1968885,4284875,pv,1511615132
6464,100030,3543079,4756105,pv,1511615525
6465,100030,686241,4145813,pv,1511615543
6466,100030,3318967,2945933,pv,1511615688
6467,100030,1481802,2945933,pv,1511615760
6468,100030,861503,2945933,pv,1511615800
6469,100030,3905840,2945933,pv,1511615837
6470,100030,4509693,2945933,pv,1511615927
6471,100030,2820983,2945933,pv,1511615937
6472,100030,1506915,2945933,pv,1511615984
6473,100030,1677585,2945933,pv,1511616006
6474,100030,2193088,2945933,pv,1511616115
6475,100030,2222269,2945933,pv,1511616181
6476,100030,157520,2945933,pv,1511616301
6477,100030,861503,2945933,pv,1511616744
6478,100030,3126351,2945933,pv,1511616964
6479,100030,2967417,2945933,pv,1511616970
6480,100030,4529948,2945933,pv,1511617039
6481,100030,861503,2945933,pv,1511617075
6482,100030,4532287,2945933,pv,1511617173
6483,100030,1591386,4919077,pv,1511617229
6484,100030,2340193,883960,pv,1511617318
6485,100030,5146838,2945933,pv,1511617458
6486,100030,3143523,2945933,pv,1511617537
6487,100030,300258,3184456,pv,1511617572
6488,100030,1970430,4048584,pv,1511617809
6489,100030,5154560,4048584,pv,1511617840
6490,100030,2793610,4048584,pv,1511617848
6491,100030,861503,2945933,pv,1511618179
6492,100030,256063,119741,pv,1511618193
6493,100030,1970430,4048584,pv,1511618229
6494,100030,861503,2945933,pv,1511618424
6495,100030,2793610,4048584,cart,1511618577
6496,100030,1970430,4048584,pv,1511618585
6497,100030,3658942,4048584,pv,1511618619
6498,100030,2793610,4048584,pv,1511618734
6499,100030,2149396,965809,pv,1511618827
6500,100030,340240,2945933,pv,1511618964
6501,100030,2218897,605882,pv,1511619172
6502,100030,3157955,605882,pv,1511619200
6503,100030,4613021,605882,pv,1511619258
6504,100030,2218897,605882,pv,1511619433
6505,100030,340240,2945933,pv,1511619448
6506,100030,3157955,605882,cart,1511619570
6507,100030,340240,2945933,pv,1511619899
6508,100030,3157955,605882,pv,1511620340
6509,100030,2793610,4048584,pv,1511620980
6510,100030,2149396,965809,cart,1511621098
6511,100030,2074546,965809,pv,1511621432
6512,100030,341797,965809,pv,1511621532
6513,100030,2149396,965809,pv,1511621549
6514,100030,341797,965809,cart,1511621595
6515,100030,3872763,1859277,pv,1511625175
6516,100030,3259782,1859277,pv,1511625190
6517,100030,2889910,2131531,pv,1511625229
6518,100030,345300,1859277,pv,1511625240
6519,100030,1803516,3002561,pv,1511625271
6520,100030,2149396,965809,pv,1511625288
6521,100030,341797,965809,pv,1511625479
6522,100030,2494086,965809,pv,1511625595
6523,100030,2074546,965809,pv,1511626177
6524,100030,2494086,965809,pv,1511626336
6525,100030,341797,965809,buy,1511626467
6526,100030,2149396,965809,buy,1511626467
6527,100030,2074546,965809,buy,1511626467
6528,100030,2494086,965809,buy,1511626467
6529,100030,810085,982926,pv,1511626584
6530,100030,1461290,3102419,pv,1511626593
6531,100030,1078006,3002561,pv,1511626608
6532,100030,2149396,965809,pv,1511626941
6533,100030,331652,235534,pv,1511627053
6534,100030,1988305,1844626,pv,1511627144
6535,100030,3905167,605882,pv,1511627151
6536,100030,108093,605882,pv,1511627154
6537,100030,641829,605882,pv,1511627165
6538,100030,4884363,605882,pv,1511627194
6539,100030,2353009,4048584,pv,1511627372
6540,100030,4884363,605882,pv,1511627501
6541,100030,3157955,605882,cart,1511627807
6542,100030,2793610,4048584,pv,1511628071
6543,100030,3157955,605882,pv,1511628194
6544,100030,749892,1080785,pv,1511657696
6545,100030,1166851,2520771,pv,1511657715
6546,100030,3157955,605882,pv,1511665273
6547,100030,4540859,2465336,pv,1511667377
6548,100030,323586,2465336,pv,1511667589
6549,100030,2793610,4048584,pv,1511684220
6550,100030,686241,4145813,pv,1511686376
6551,100030,1892093,4145813,pv,1511708253
6552,100030,2509320,4145813,pv,1511708293
6553,100030,3157955,605882,pv,1511708338
6554,100030,3713224,2520771,pv,1511845619
6555,100030,686241,4145813,pv,1512055409
6556,100030,3249289,4145813,pv,1512055611
6557,100030,2941664,1859277,pv,1512055618
6558,100030,1134258,1859277,pv,1512223036
6559,100030,1272922,982926,pv,1512223279
6560,100030,3610972,982926,pv,1512223371
6561,100030,1402604,982926,pv,1512223389
6562,100030,4199143,982926,pv,1512223441
6563,100030,1516507,2520771,pv,1512223529
6564,100030,4720114,2465336,pv,1512223539
6565,100030,4814327,2465336,pv,1512223555
6566,100030,2709785,4756105,pv,1512224058
6567,100030,2963227,4756105,pv,1512224066
6568,100030,4922945,4756105,pv,1512224174
6569,100030,1144627,570735,pv,1512224413
6570,100030,799466,570735,pv,1512224431
6571,100030,1840399,570735,pv,1512224529
6572,100030,1134258,1859277,pv,1512224531
6573,100030,2258218,570735,pv,1512224581
6574,100030,4880824,2520771,pv,1512224607
6575,100030,1970747,2465336,pv,1512265856
6576,100030,4050074,2465336,pv,1512267406
6577,100030,3561911,2465336,pv,1512267433
6578,100030,4839524,2465336,pv,1512267454
6579,100030,1731836,2465336,pv,1512267491
6580,100030,810085,982926,pv,1512267697
6581,100030,223255,2465336,pv,1512267736
6582,100030,3899215,4145813,pv,1512267748
6583,100030,2337616,2355072,pv,1512267764
6584,100030,4315109,2465336,pv,1512270214
6585,100030,3570056,4145813,pv,1512270270
6586,100030,2291696,4145813,pv,1512270279
6587,100030,4317724,4643350,pv,1512270305
6588,100030,234811,4643350,pv,1512270349
6589,100030,3286629,1051370,pv,1512270700
6590,100030,1540342,119741,pv,1512272891
6591,100030,2470772,119741,pv,1512272921
6592,100030,4969106,119741,cart,1512272985
6593,100030,369804,119741,cart,1512273013
6594,100030,3377446,119741,pv,1512273026
6595,100030,369804,119741,pv,1512273037
6596,100030,4969106,119741,pv,1512273074
6597,100030,369804,119741,pv,1512273181
6598,100030,4969106,119741,pv,1512273195
6599,1000307,4835799,1320293,pv,1511654355
6600,1000307,1459442,4756105,pv,1511654484
6601,1000307,4835799,1320293,pv,1511654589
6602,1000307,1631104,4082778,pv,1511663464
6603,1000307,4518328,4082778,pv,1511663505
6604,1000307,3175696,4756105,pv,1511783841
6605,1000307,4493450,4756105,pv,1511783911
6606,1000307,1459442,4756105,pv,1511784524
6607,1000307,3012454,4756105,pv,1511843015
6608,1000307,4835738,4756105,pv,1511843028
6609,1000307,2985484,4756105,pv,1511843127
6610,1000307,4269556,4756105,pv,1511843143
6611,1000307,2985484,4756105,pv,1511843145
6612,1000307,4105506,4756105,pv,1511843157
6613,1000307,3366805,4756105,pv,1511843178
6614,1000307,2653807,3738615,pv,1511843229
6615,1000307,439480,4756105,pv,1511882270
6616,1000307,4493450,4756105,pv,1511882299
6617,1000307,3073460,3002561,pv,1511882355
6618,1000307,4448187,4756105,pv,1511882415
6619,1000307,4835738,4756105,pv,1511882444
6620,1000307,2604165,4756105,pv,1511882505
6621,1000307,1961857,4756105,pv,1511882557
6622,1000307,4347566,4756105,pv,1511882592
6623,1000307,812879,4756105,pv,1511882650
6624,1000307,1961857,4756105,pv,1511882653
6625,1000307,812879,4756105,pv,1511882709
6626,1000307,3816556,4756105,pv,1511882794
6627,1000307,1459442,4756105,pv,1511924311
6628,1000307,2940055,4801426,pv,1512007643
6629,1000307,4347566,4756105,pv,1512007649
6630,1000307,4835738,4756105,pv,1512007696
6631,1000307,4556772,4756105,pv,1512007721
6632,1000307,4835738,4756105,pv,1512007745
6633,1000307,3792713,2578647,pv,1512007771
6634,1000307,3730,4801426,pv,1512007778
6635,1000307,3836557,4756105,pv,1512007788
6636,1000307,4577122,4756105,pv,1512007816
6637,1000307,3876446,4756105,pv,1512007853
6638,1000307,730246,4756105,pv,1512007874
6639,1000307,1470904,3738615,pv,1512007934
6640,1000307,2985484,4756105,pv,1512007978
6641,1000307,3731728,4756105,pv,1512008018
6642,1000307,207994,4756105,pv,1512008061
6643,1000307,1032744,4756105,pv,1512008081
6644,1000307,1337641,3738615,pv,1512008094
6645,1000307,4904285,3738615,pv,1512008172
6646,1000307,2716890,3738615,pv,1512008292
6647,1000307,5078620,3738615,pv,1512008303
6648,1000307,658361,3738615,pv,1512008329
6649,1000307,4289806,3738615,pv,1512008341
6650,1000307,1489852,3738615,pv,1512008367
6651,1000307,970868,3738615,pv,1512008400
6652,1000307,4847627,3738615,pv,1512008472
6653,1000307,1324545,3738615,pv,1512008610
6654,1000307,2995911,3738615,pv,1512008648
6655,1000307,2604165,4756105,pv,1512008729
6656,1000307,4835738,4756105,pv,1512092268
6657,1000307,1032744,4756105,pv,1512097772
6658,1000307,1319719,4756105,pv,1512098052
6659,1000307,2728883,4756105,pv,1512098101
6660,1000307,1160380,4756105,pv,1512098128
6661,1000307,270739,4357323,pv,1512136888
6662,1000307,4147142,4357323,pv,1512136911
6663,1000307,3762176,4357323,pv,1512136969
6664,1000307,5001740,411153,pv,1512138793
6665,1000307,4336726,4756105,pv,1512138992
6666,1000307,2369896,3738615,pv,1512139018
6667,1000307,4525722,3738615,pv,1512139127
6668,1000307,3750299,4756105,pv,1512139181
6669,1000307,1862774,3738615,pv,1512139198
6670,1000307,5096519,3738615,pv,1512139407
